Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,multiple_deliveries,Time_taken(min),DeliveryDistance,OrderTime,Weatherconditions_Fog,Weatherconditions_Sandstorms,Weatherconditions_Stormy,Weatherconditions_Sunny,Weatherconditions_Windy,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_scooter,City_Urban,Order_Day_Monday,Order_Day_Saturday,Order_Day_Sunday,Order_Day_Thursday,Order_Day_Tuesday,Order_Day_Wednesday,TypeOfMeal_Dinner,TypeOfMeal_Launch
24.0,4.9,2.0,0.0,27.0,10.90714015156803,20,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
26.0,4.9,2.0,1.0,16.0,7.790439155314433,17,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
35.0,4.8,0.0,0.0,20.0,5.958847028253512,15,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
20.0,4.6,0.0,1.0,38.0,16.819978764211022,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
31.0,4.8,2.0,0.0,25.0,5.959018323622155,14,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
23.0,4.9,1.0,1.0,19.0,3.0253327061731827,11,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
30.0,4.0,2.0,1.0,31.0,2.9796333006387523,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23.0,4.5,2.0,0.0,12.0,1.5524148945451,10,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
30.0,4.8,2.0,0.0,18.0,7.44893737972967,19,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20.0,4.6,0.0,0.0,20.0,16.636808584025314,22,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
24.0,5.0,2.0,1.0,16.0,10.724189700859627,23,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
31.0,3.8,1.0,1.0,38.0,10.587023705098678,22,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
31.0,4.8,2.0,0.0,27.0,4.657857733630863,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
26.0,4.6,1.0,0.0,18.0,3.0594600768348914,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
34.0,3.6,2.0,1.0,37.0,14.04398631631329,22,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
22.0,4.8,2.0,0.0,13.0,3.1053555451187216,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.0,5.0,0.0,1.0,26.0,7.546817179242882,17,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
34.0,4.9,1.0,0.0,18.0,6.147073151032031,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
22.0,4.5,1.0,0.0,14.0,9.326827803406037,22,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
35.0,4.9,0.0,0.0,32.0,6.2100603230883085,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38.0,4.7,0.0,1.0,45.0,10.868263117988304,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22.0,4.9,2.0,0.0,12.0,8.942954308598857,17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
37.0,5.0,2.0,0.0,41.0,12.255817809722014,20,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
33.0,4.7,1.0,1.0,15.0,3.145067434621583,8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
25.0,5.0,1.0,0.0,18.0,4.544211841489229,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30.0,4.7,2.0,1.0,19.0,7.448626618603384,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
31.0,5.0,1.0,1.0,25.0,1.4899109729393811,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24.0,4.7,0.0,1.0,42.0,12.20987539906164,19,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
29.0,4.8,2.0,0.0,11.0,7.601304456856132,22,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
24.0,4.9,2.0,1.0,21.0,3.116141712617872,12,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
27.0,4.9,2.0,1.0,24.0,17.07870639063114,17,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
31.0,3.8,2.0,2.0,35.0,11.937144739027282,19,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
33.0,4.8,2.0,0.0,22.0,1.4899271643867569,9,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
31.0,3.6,1.0,1.0,37.0,19.761711761320647,17,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
30.0,4.5,0.0,1.0,27.0,3.108975194711756,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35.0,4.5,1.0,1.0,30.0,7.601681528342,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
29.0,4.6,2.0,1.0,14.0,6.147106622705237,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
33.0,4.9,0.0,1.0,34.0,4.717601092054723,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22.0,4.8,0.0,1.0,16.0,4.674266565274452,21,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22.0,4.6,0.0,0.0,15.0,10.880731284671883,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.0,4.8,0.0,0.0,22.0,7.601362669751016,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33.0,4.8,1.0,0.0,32.0,6.054279823060853,13,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
34.0,4.0,0.0,1.0,40.0,10.868693504672912,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,4.8,2.0,1.0,33.0,4.528289130579362,19,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
20.0,4.5,1.0,1.0,29.0,12.420750390870992,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
27.0,4.5,1.0,1.0,25.0,12.11694692085026,18,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
21.0,4.8,1.0,0.0,12.0,1.5125562753620363,9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33.0,5.0,2.0,0.0,19.0,7.772596236164969,17,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
32.0,4.5,1.0,0.0,33.0,10.602582382473138,21,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36.0,4.6,2.0,0.0,19.0,11.010390663775212,17,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
39.0,4.9,2.0,0.0,23.0,13.68250488691743,21,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
30.0,4.9,2.0,1.0,20.0,19.91724841572886,19,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
31.0,4.3,0.0,1.0,39.0,5.958759869150673,16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
35.0,4.2,0.0,0.0,33.0,4.588321086013785,17,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
39.0,4.1,1.0,1.0,45.0,12.161615481620156,22,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
36.0,4.8,0.0,1.0,28.0,7.490065970202702,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23.0,4.9,0.0,1.0,20.0,4.610073053799367,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
22.0,4.9,2.0,0.0,17.0,1.5725337292863206,10,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
28.0,4.7,2.0,0.0,16.0,17.13802213292784,22,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
20.0,4.2,0.0,1.0,23.0,9.220368460606943,22,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
33.0,4.5,0.0,1.0,25.0,3.026096197898876,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34.0,4.9,1.0,1.0,26.0,12.074056378231456,17,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
36.0,4.9,0.0,1.0,26.0,4.5608906580201936,23,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22.0,3.1,2.0,1.0,42.0,10.602507301515567,22,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,4.8,1.0,0.0,16.0,10.427575355309898,21,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37.0,4.2,0.0,1.0,31.0,12.419724873245672,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33.0,4.8,0.0,1.0,27.0,4.657952854119634,18,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
25.0,4.1,0.0,0.0,23.0,3.0187169050721665,10,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
39.0,4.9,0.0,1.0,43.0,12.23679066298638,17,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
29.0,4.6,1.0,0.0,13.0,16.659890497111576,21,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
32.0,5.0,2.0,2.0,41.0,17.138022477114593,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35.0,4.8,1.0,0.0,28.0,10.92405049027458,19,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
34.0,4.0,0.0,2.0,42.0,10.866277692518208,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
39.0,4.7,1.0,2.0,39.0,13.828993309155068,18,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
24.0,4.9,0.0,1.0,43.0,10.563519849475368,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
25.0,4.9,2.0,1.0,17.0,8.937863682516067,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
21.0,4.6,2.0,0.0,24.0,4.610365144356333,18,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
29.0,4.5,0.0,1.0,29.0,6.105221374384867,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
38.0,4.6,0.0,1.0,50.0,12.435597855540363,19,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
23.0,4.7,0.0,0.0,15.0,17.13749142638868,22,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24.0,4.9,0.0,1.0,38.0,13.989473698865314,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25.0,4.1,2.0,0.0,33.0,6.037193175495113,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
30.0,4.7,0.0,1.0,30.0,16.6002724188565,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
31.0,4.5,2.0,0.0,16.0,7.683782781592688,22,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
39.0,4.5,1.0,1.0,22.0,10.756961091859951,17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
27.0,5.0,2.0,1.0,20.0,1.4898424937944692,8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
29.0,4.7,0.0,1.0,23.0,2.937568589981041,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21.0,5.0,1.0,1.0,16.0,9.313017158715258,18,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
21.0,4.7,0.0,1.0,28.0,9.36385112613426,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
32.0,5.0,1.0,0.0,29.0,12.161517993711405,20,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
31.0,5.0,1.0,1.0,23.0,9.315725653468553,23,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28.0,4.8,2.0,1.0,29.0,12.21019916553939,22,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
27.0,4.8,1.0,1.0,18.0,5.958808071070323,13,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
28.0,4.6,0.0,0.0,23.0,4.657999585570764,23,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37.0,4.5,2.0,1.0,32.0,13.631440268080995,19,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
39.0,5.0,2.0,1.0,26.0,6.128850978537968,12,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
35.0,4.9,2.0,1.0,25.0,13.630903236332337,18,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
35.0,4.0,0.0,1.0,39.0,7.546401421474732,22,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
31.0,4.1,2.0,1.0,36.0,4.537571350180904,20,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
20.0,5.0,0.0,0.0,20.0,12.291841945089626,22,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
35.0,4.9,1.0,1.0,30.0,19.97292994794268,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
36.0,4.5,2.0,0.0,25.0,10.586817607222669,22,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
29.0,4.9,0.0,0.0,22.0,4.560738018710983,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31.0,4.7,0.0,0.0,27.0,10.56512884564869,23,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20.0,4.7,2.0,0.0,27.0,16.902495928547932,18,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
28.0,4.6,0.0,0.0,29.0,16.822155609316784,19,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37.0,4.9,2.0,1.0,17.0,4.528246576738902,17,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36.0,4.6,1.0,0.0,30.0,4.469203457951168,21,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
24.0,4.5,2.0,1.0,29.0,6.08094902595068,12,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
29.0,4.9,1.0,1.0,27.0,4.4648646336903015,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35.0,4.5,2.0,1.0,26.0,7.562478890452358,21,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
31.0,4.9,2.0,1.0,16.0,7.343863858233228,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
33.0,5.0,2.0,0.0,17.0,6.217851597564562,16,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
37.0,4.5,0.0,1.0,46.0,12.41985066025304,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
32.0,4.4,2.0,2.0,39.0,12.293508819559433,19,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
32.0,4.1,0.0,0.0,38.0,8.93788015582957,17,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
28.0,4.6,2.0,0.0,20.0,19.658727827948344,18,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
38.0,4.5,1.0,1.0,26.0,9.074647672837386,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
29.0,4.7,2.0,0.0,15.0,6.081108484515621,16,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
39.0,4.3,2.0,1.0,31.0,20.182685858169425,17,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
31.0,4.8,2.0,1.0,25.0,13.611171805239522,23,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
37.0,4.6,0.0,1.0,24.0,12.257021346005944,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
31.0,4.7,2.0,1.0,30.0,13.970632221183653,23,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
31.0,4.8,0.0,1.0,27.0,7.647092834675559,21,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
21.0,4.6,1.0,0.0,17.0,17.098388556624265,17,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
38.0,4.8,1.0,1.0,41.0,13.830084721845129,20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26.0,4.8,0.0,0.0,28.0,16.60127679034639,22,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4.6,2.0,1.0,26.0,19.91626000977551,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
20.0,4.2,0.0,0.0,37.0,12.463861442061829,20,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
32.0,3.7,1.0,2.0,42.0,12.099096916817428,19,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
36.0,4.7,1.0,1.0,23.0,4.663411524934686,18,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
30.0,4.8,0.0,1.0,26.0,10.587145367061964,22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
20.0,4.7,1.0,1.0,13.0,9.157727437937345,22,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
35.0,4.6,0.0,0.0,39.0,16.721296009802852,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
27.0,4.9,1.0,1.0,22.0,10.642019064199648,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21.0,4.7,1.0,1.0,19.0,16.824864367094257,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,4.1,0.0,0.0,26.0,3.104463374954503,11,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24.0,4.8,2.0,1.0,12.0,9.121136119359262,23,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29.0,5.0,0.0,1.0,20.0,9.314965469326962,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23.0,4.7,1.0,0.0,11.0,3.040891552952415,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29.0,4.5,1.0,0.0,11.0,1.5130734557289574,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.0,4.6,0.0,0.0,35.0,1.5545020843143542,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38.0,4.2,0.0,1.0,34.0,1.5368199501610624,8,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
32.0,4.7,2.0,0.0,24.0,1.5526968797449292,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
38.0,4.1,1.0,1.0,31.0,9.435201537430713,19,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
25.0,4.9,0.0,1.0,27.0,13.611566722125016,19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
38.0,4.8,2.0,1.0,18.0,11.00773476374462,21,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
29.0,4.6,0.0,1.0,20.0,10.756165907453376,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
38.0,4.0,1.0,2.0,46.0,13.680908173877048,21,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
25.0,4.5,0.0,0.0,23.0,8.929003109242238,19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
39.0,4.4,0.0,1.0,44.0,14.15280068944862,17,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
31.0,4.5,2.0,1.0,16.0,1.5526974438937056,8,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
22.0,5.0,1.0,1.0,13.0,17.29786575291325,23,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23.0,4.9,1.0,1.0,16.0,4.537647566708679,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
33.0,5.0,0.0,0.0,24.0,16.72067899275337,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,4.2,0.0,1.0,32.0,7.601876617115907,20,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33.0,4.6,2.0,1.0,39.0,10.757499697083032,18,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
31.0,4.7,2.0,1.0,29.0,1.5125562753620363,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.0,4.1,0.0,0.0,29.0,4.560928430651236,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27.0,4.6,0.0,1.0,24.0,12.116886186591207,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20.0,4.6,0.0,0.0,30.0,13.987986220132433,21,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
37.0,4.9,2.0,1.0,21.0,12.161642370388376,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,3.9,1.0,1.0,39.0,17.29786575291325,21,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
36.0,4.9,1.0,1.0,15.0,16.368320331066613,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
21.0,4.6,1.0,1.0,15.0,13.680920077460073,23,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,4.8,2.0,0.0,15.0,2.9796333006387523,9,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30.0,4.7,0.0,1.0,26.0,9.435201537430713,23,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23.0,3.5,2.0,2.0,38.0,10.6024509428862,23,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
24.0,4.5,2.0,0.0,25.0,13.582583564897286,18,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
35.0,4.8,2.0,1.0,24.0,13.6810569589136,23,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30.0,4.3,0.0,2.0,47.0,3.024996343510764,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
20.0,4.6,1.0,1.0,13.0,12.484184857474988,17,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
31.0,4.7,0.0,1.0,40.0,6.232373004508207,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
27.0,4.9,2.0,1.0,18.0,1.558087473060446,8,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
22.0,4.6,2.0,1.0,28.0,6.119039466470349,15,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
29.0,4.6,1.0,0.0,10.0,5.959357904253761,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33.0,4.9,1.0,1.0,17.0,10.725625724418618,21,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28.0,4.6,1.0,1.0,18.0,13.788852089944204,22,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
21.0,4.6,1.0,1.0,23.0,9.31369151832629,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
33.0,4.7,1.0,1.0,30.0,13.96987814180627,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29.0,4.5,0.0,1.0,19.0,4.656902198105632,23,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
35.0,4.7,0.0,1.0,36.0,7.683744768651806,18,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
36.0,4.7,1.0,1.0,25.0,10.924410123602872,17,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25.0,4.8,1.0,0.0,29.0,8.95330926779881,17,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
21.0,4.8,2.0,1.0,23.0,16.38847819603748,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28.0,4.8,1.0,1.0,14.0,6.128639386842631,14,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
38.0,4.8,1.0,1.0,34.0,7.546267706957808,19,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
27.0,4.6,2.0,1.0,19.0,14.15280068944862,21,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
26.0,4.7,1.0,0.0,16.0,13.184089319007638,20,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
